pump_id,well_id,group,pump_size_model,expected_failure_interval_days,num_failures_3years,failure_dates,failure_modes,failure_causes,avg_flow_rate_m3_day,avg_discharge_pressure_MPa,avg_inlet_pressure_MPa,avg_motor_temperature_C,avg_vibration_mm_s,avg_motor_current_A,avg_power_consumption_kW,MTBF_days,MTTR_days,avg_days_between_failures,pump_efficiency_percent,uptime_percent,maintenance_cost_USD,operational_state,total_operating_days,study_start_date,study_end_date
274,274,Group_C,ESP_250,182.5,6,2022-07-19; 2023-01-16; 2023-07-05; 2023-11-29; 2024-05-12; 2024-11-20,Seal_Failure; Sand_Clogging; Shaft_Breakage; Bearing_Wear; Bearing_Wear; Seal_Failure,Pressure_Spike; Improper_Maintenance; Misalignment; High_Temperature; High_Temperature; Pressure_Spike,109.69,21.84,8.73,79.91,7.79,18.28,27.26,181.5,1.94,171.0,70.64,98.94,14984.93,Active,1095,2022-01-01,2024-12-31
275,275,Group_C,ESP_360,182.5,5,2022-06-22; 2023-01-15; 2023-08-08; 2024-01-12; 2024-08-17,Shaft_Breakage; Bearing_Wear; Cavitation; Cavitation; Electrical_Short,Misalignment; High_Temperature; Low_Inlet_Pressure; Low_Inlet_Pressure; Voltage_Surge,249.05,34.22,13.69,69.24,7.03,54.94,19.53,218.0,1.13,196.75,77.56,99.48,12138.52,Active,1095,2022-01-01,2024-12-31
276,276,Group_C,ESP_360,182.5,6,2022-06-11; 2022-12-21; 2023-05-17; 2023-11-02; 2024-05-07; 2024-10-10,Electrical_Short; Shaft_Breakage; Electrical_Short; Electrical_Short; Seal_Failure; Bearing_Wear,Voltage_Surge; Misalignment; Voltage_Surge; Voltage_Surge; Pressure_Spike; High_Temperature,236.13,35.99,14.4,63.1,4.41,62.38,24.5,181.5,0.8,170.4,65.0,99.56,14682.26,Active,1095,2022-01-01,2024-12-31
277,277,Group_C,ESP_250,182.5,5,2022-06-19; 2022-11-23; 2023-06-16; 2024-01-09; 2024-07-13,Shaft_Breakage; Bearing_Wear; Cavitation; Cavitation; Cavitation,Misalignment; High_Temperature; Low_Inlet_Pressure; Low_Inlet_Pressure; Low_Inlet_Pressure,193.27,49.55,19.82,66.77,4.34,46.2,8.45,218.0,0.7,188.75,78.3,99.68,10925.32,Active,1095,2022-01-01,2024-12-31
278,278,Group_C,ESP_130,182.5,5,2022-06-28; 2023-01-24; 2023-07-31; 2024-01-17; 2024-07-10,Shaft_Breakage; Sand_Clogging; Cavitation; Seal_Failure; Electrical_Short,Misalignment; Improper_Maintenance; Low_Inlet_Pressure; Pressure_Spike; Voltage_Surge,133.59,15.33,6.13,78.97,2.77,52.6,22.34,218.0,2.25,185.75,77.53,98.97,12445.74,Active,1095,2022-01-01,2024-12-31
279,279,Group_C,ESP_360,182.5,6,2022-06-27; 2022-11-26; 2023-06-10; 2023-11-25; 2024-06-16; 2024-11-26,Sand_Clogging; Cavitation; Cavitation; Shaft_Breakage; Bearing_Wear; Shaft_Breakage,Improper_Maintenance; Low_Inlet_Pressure; Low_Inlet_Pressure; Misalignment; High_Temperature; Misalignment,127.98,21.92,8.77,68.34,6.63,57.37,25.81,181.5,2.94,176.6,69.74,98.39,14826.24,Active,1095,2022-01-01,2024-12-31
280,280,Group_C,ESP_250,182.5,5,2022-06-13; 2023-01-04; 2023-07-06; 2023-12-17; 2024-06-25,Electrical_Short; Bearing_Wear; Electrical_Short; Seal_Failure; Cavitation,Voltage_Surge; High_Temperature; Voltage_Surge; Pressure_Spike; Low_Inlet_Pressure,179.13,39.21,15.68,70.94,5.85,45.3,9.75,218.0,2.25,185.75,75.56,98.97,11067.45,Active,1095,2022-01-01,2024-12-31
281,281,Group_C,ESP_250,182.5,5,2022-08-03; 2023-02-19; 2023-09-24; 2024-03-10; 2024-09-18,Shaft_Breakage; Sand_Clogging; Cavitation; Sand_Clogging; Sand_Clogging,Misalignment; Improper_Maintenance; Low_Inlet_Pressure; Improper_Maintenance; Improper_Maintenance,132.23,24.8,9.92,76.51,6.74,35.67,19.49,218.0,1.36,194.25,78.16,99.38,12134.51,Active,1095,2022-01-01,2024-12-31
282,282,Group_C,ESP_80,182.5,6,2022-06-20; 2022-11-25; 2023-07-02; 2023-12-21; 2024-05-23; 2024-11-16,Shaft_Breakage; Electrical_Short; Shaft_Breakage; Seal_Failure; Cavitation; Seal_Failure,Misalignment; Voltage_Surge; Misalignment; Pressure_Spike; Low_Inlet_Pressure; Pressure_Spike,155.15,35.93,14.37,61.84,6.88,76.13,21.22,181.5,2.89,176.0,66.51,98.42,14323.5,Active,1095,2022-01-01,2024-12-31
283,283,Group_C,ESP_130,182.5,6,2022-06-15; 2022-11-16; 2023-05-02; 2023-11-14; 2024-05-23; 2024-11-01,Shaft_Breakage; Cavitation; Bearing_Wear; Bearing_Wear; Electrical_Short; Bearing_Wear,Misalignment; Low_Inlet_Pressure; High_Temperature; High_Temperature; Voltage_Surge; High_Temperature,96.76,14.66,5.86,67.63,3.77,49.45,21.96,181.5,1.98,174.0,66.48,98.91,14404.6,Active,1095,2022-01-01,2024-12-31
284,284,Group_C,ESP_360,182.5,6,2022-06-17; 2022-11-21; 2023-05-30; 2023-12-30; 2024-07-06; 2024-12-05,Bearing_Wear; Seal_Failure; Bearing_Wear; Cavitation; Cavitation; Shaft_Breakage,High_Temperature; Pressure_Spike; High_Temperature; Low_Inlet_Pressure; Low_Inlet_Pressure; Misalignment,220.87,41.34,16.54,68.31,7.65,23.08,26.88,181.5,2.93,180.4,66.77,98.4,14943.18,Active,1095,2022-01-01,2024-12-31
285,285,Group_C,ESP_130,182.5,5,2022-07-10; 2023-01-06; 2023-08-12; 2024-03-11; 2024-09-30,Cavitation; Seal_Failure; Bearing_Wear; Bearing_Wear; Electrical_Short,Low_Inlet_Pressure; Pressure_Spike; High_Temperature; High_Temperature; Voltage_Surge,228.56,10.52,4.21,66.8,5.4,37.85,20.26,218.0,0.56,203.25,71.16,99.74,12218.41,Active,1095,2022-01-01,2024-12-31
286,286,Group_C,ESP_130,182.5,5,2022-07-09; 2022-12-30; 2023-06-27; 2024-01-18; 2024-07-25,Sand_Clogging; Bearing_Wear; Bearing_Wear; Cavitation; Seal_Failure,Improper_Maintenance; High_Temperature; High_Temperature; Low_Inlet_Pressure; Pressure_Spike,174.3,43.04,17.21,78.94,6.71,53.91,15.35,218.0,2.89,186.75,75.41,98.68,11681.21,Active,1095,2022-01-01,2024-12-31
287,287,Group_C,ESP_360,182.5,5,2022-06-26; 2022-12-24; 2023-07-18; 2024-02-06; 2024-08-31,Bearing_Wear; Bearing_Wear; Cavitation; Seal_Failure; Shaft_Breakage,High_Temperature; High_Temperature; Low_Inlet_Pressure; Pressure_Spike; Misalignment,186.31,10.49,4.2,64.29,6.45,30.87,19.95,218.0,1.46,199.25,78.55,99.33,12184.55,Active,1095,2022-01-01,2024-12-31
288,288,Group_C,ESP_80,182.5,5,2022-07-01; 2023-01-24; 2023-07-26; 2023-12-24; 2024-06-28,Seal_Failure; Bearing_Wear; Bearing_Wear; Shaft_Breakage; Cavitation,Pressure_Spike; High_Temperature; High_Temperature; Misalignment; Low_Inlet_Pressure,243.16,11.95,4.78,62.94,2.26,27.04,18.53,218.0,2.11,182.0,70.46,99.03,12029.23,Active,1095,2022-01-01,2024-12-31
289,289,Group_C,ESP_250,182.5,5,2022-07-09; 2023-01-03; 2023-08-09; 2024-02-27; 2024-08-03,Shaft_Breakage; Sand_Clogging; Cavitation; Electrical_Short; Bearing_Wear,Misalignment; Improper_Maintenance; Low_Inlet_Pressure; Voltage_Surge; High_Temperature,203.89,11.88,4.75,87.84,2.55,33.58,21.81,218.0,0.92,189.0,70.55,99.58,12388.17,Active,1095,2022-01-01,2024-12-31
290,290,Group_C,ESP_360,182.5,6,2022-06-25; 2022-12-19; 2023-06-07; 2023-11-07; 2024-05-15; 2024-10-31,Shaft_Breakage; Bearing_Wear; Bearing_Wear; Sand_Clogging; Electrical_Short; Seal_Failure,Misalignment; High_Temperature; High_Temperature; Improper_Maintenance; Voltage_Surge; Pressure_Spike,96.48,17.16,6.86,83.93,6.07,50.55,16.88,181.5,2.81,171.8,65.73,98.46,13848.06,Active,1095,2022-01-01,2024-12-31
291,291,Group_C,ESP_130,182.5,5,2022-07-11; 2023-02-04; 2023-08-19; 2024-03-05; 2024-09-13,Electrical_Short; Seal_Failure; Sand_Clogging; Shaft_Breakage; Electrical_Short,Voltage_Surge; Pressure_Spike; Improper_Maintenance; Misalignment; Voltage_Surge,82.83,17.79,7.12,84.31,3.64,62.55,14.3,218.0,1.8,198.75,70.68,99.18,11566.18,Active,1095,2022-01-01,2024-12-31
292,292,Group_C,ESP_130,182.5,6,2022-05-31; 2022-11-03; 2023-05-08; 2023-11-08; 2024-04-12; 2024-10-04,Electrical_Short; Seal_Failure; Seal_Failure; Sand_Clogging; Electrical_Short; Bearing_Wear,Voltage_Surge; Pressure_Spike; Pressure_Spike; Improper_Maintenance; Voltage_Surge; High_Temperature,241.38,45.18,18.07,87.21,7.95,28.54,13.89,181.5,2.17,171.4,69.84,98.81,13520.52,Active,1095,2022-01-01,2024-12-31
293,293,Group_C,ESP_250,182.5,6,2022-07-08; 2022-12-27; 2023-07-09; 2023-12-25; 2024-05-24; 2024-11-05,Sand_Clogging; Bearing_Wear; Bearing_Wear; Bearing_Wear; Cavitation; Shaft_Breakage,Improper_Maintenance; High_Temperature; High_Temperature; High_Temperature; Low_Inlet_Pressure; Misalignment,198.89,23.22,9.29,82.34,4.47,27.72,17.83,181.5,0.83,170.2,69.41,99.55,13952.32,Active,1095,2022-01-01,2024-12-31
294,294,Group_C,ESP_360,182.5,6,2022-06-15; 2022-12-21; 2023-06-06; 2023-12-06; 2024-06-22; 2024-12-28,Seal_Failure; Shaft_Breakage; Bearing_Wear; Seal_Failure; Bearing_Wear; Sand_Clogging,Pressure_Spike; Misalignment; High_Temperature; Pressure_Spike; High_Temperature; Improper_Maintenance,160.18,13.66,5.46,78.77,5.3,41.48,18.03,181.5,2.74,185.4,66.96,98.5,13974.77,Active,1095,2022-01-01,2024-12-31
295,295,Group_C,ESP_80,182.5,6,2022-07-02; 2023-01-07; 2023-07-17; 2024-01-24; 2024-07-07; 2024-12-12,Bearing_Wear; Seal_Failure; Cavitation; Seal_Failure; Seal_Failure; Bearing_Wear,High_Temperature; Pressure_Spike; Low_Inlet_Pressure; Pressure_Spike; Pressure_Spike; High_Temperature,145.4,27.44,10.98,77.82,5.54,19.38,25.79,181.5,0.94,178.8,72.23,99.48,14823.84,Active,1095,2022-01-01,2024-12-31
296,296,Group_C,ESP_130,182.5,5,2022-07-03; 2022-12-17; 2023-07-10; 2024-01-20; 2024-08-11,Bearing_Wear; Seal_Failure; Bearing_Wear; Electrical_Short; Sand_Clogging,High_Temperature; Pressure_Spike; High_Temperature; Voltage_Surge; Improper_Maintenance,106.14,45.45,18.18,73.76,5.39,58.1,21.98,218.0,2.83,192.5,79.97,98.71,12406.44,Active,1095,2022-01-01,2024-12-31
297,297,Group_C,ESP_130,182.5,6,2022-06-11; 2022-12-20; 2023-05-19; 2023-10-13; 2024-03-08; 2024-09-01,Bearing_Wear; Seal_Failure; Bearing_Wear; Sand_Clogging; Bearing_Wear; Seal_Failure,High_Temperature; Pressure_Spike; High_Temperature; Improper_Maintenance; High_Temperature; Pressure_Spike,86.85,30.49,12.2,80.41,7.59,55.32,25.09,181.5,0.71,162.6,68.86,99.61,14747.78,Active,1095,2022-01-01,2024-12-31
298,298,Group_C,ESP_130,182.5,5,2022-07-23; 2023-02-04; 2023-07-29; 2024-02-09; 2024-08-15,Cavitation; Sand_Clogging; Bearing_Wear; Electrical_Short; Bearing_Wear,Low_Inlet_Pressure; Improper_Maintenance; High_Temperature; Voltage_Surge; High_Temperature,133.07,27.1,10.84,79.36,6.47,30.09,15.13,218.0,1.17,188.5,71.99,99.46,11657.08,Active,1095,2022-01-01,2024-12-31
299,299,Group_C,ESP_360,182.5,5,2022-07-25; 2023-02-14; 2023-09-04; 2024-03-16; 2024-08-11,Cavitation; Seal_Failure; Bearing_Wear; Electrical_Short; Cavitation,Low_Inlet_Pressure; Pressure_Spike; High_Temperature; Voltage_Surge; Low_Inlet_Pressure,125.46,42.5,17.0,62.47,5.6,46.57,18.65,218.0,2.82,187.0,78.71,98.71,12041.97,Active,1095,2022-01-01,2024-12-31
300,300,Group_C,ESP_130,182.5,5,2022-07-21; 2023-02-03; 2023-08-18; 2024-02-16; 2024-08-17,Bearing_Wear; Sand_Clogging; Seal_Failure; Electrical_Short; Bearing_Wear,High_Temperature; Improper_Maintenance; Pressure_Spike; Voltage_Surge; High_Temperature,216.41,44.46,17.78,64.12,7.71,36.37,21.56,218.0,2.38,189.5,78.12,98.91,12360.58,Active,1095,2022-01-01,2024-12-31
301,301,Group_D,ESP_360,91.25,11,2022-03-25; 2022-07-05; 2022-10-08; 2023-01-13; 2023-04-19; 2023-08-01; 2023-10-21; 2024-01-10; 2024-04-16; 2024-07-13; 2024-10-05,Cavitation; Sand_Clogging; Bearing_Wear; Electrical_Short; Seal_Failure; Sand_Clogging; Bearing_Wear; Cavitation; Electrical_Short; Shaft_Breakage; Shaft_Breakage,Low_Inlet_Pressure; Improper_Maintenance; High_Temperature; Voltage_Surge; Pressure_Spike; Improper_Maintenance; High_Temperature; Low_Inlet_Pressure; Voltage_Surge; Misalignment; Misalignment,246.81,47.3,18.92,88.02,4.41,45.47,22.64,98.55,2.81,92.5,50.0,97.18,24479.18,Active,1095,2022-01-01,2024-12-31
302,302,Group_D,ESP_360,91.25,12,2022-04-10; 2022-07-07; 2022-09-20; 2022-12-26; 2023-03-19; 2023-07-05; 2023-10-14; 2023-12-31; 2024-04-02; 2024-06-27; 2024-09-21; 2024-12-19,Bearing_Wear; Cavitation; Sand_Clogging; Electrical_Short; Bearing_Wear; Seal_Failure; Seal_Failure; Bearing_Wear; Sand_Clogging; Seal_Failure; Shaft_Breakage; Cavitation,High_Temperature; Low_Inlet_Pressure; Improper_Maintenance; Voltage_Surge; High_Temperature; Pressure_Spike; Pressure_Spike; High_Temperature; Improper_Maintenance; Pressure_Spike; Misalignment; Low_Inlet_Pressure,166.32,15.53,6.21,89.48,3.5,19.77,21.58,90.25,1.99,89.45,50.0,97.82,26362.86,Active,1095,2022-01-01,2024-12-31
303,303,Group_D,ESP_80,91.25,11,2022-03-29; 2022-07-13; 2022-10-19; 2023-01-10; 2023-04-27; 2023-08-05; 2023-11-17; 2024-01-29; 2024-05-02; 2024-08-14; 2024-11-16,Cavitation; Cavitation; Bearing_Wear; Bearing_Wear; Electrical_Short; Seal_Failure; Seal_Failure; Seal_Failure; Shaft_Breakage; Bearing_Wear; Shaft_Breakage,Low_Inlet_Pressure; Low_Inlet_Pressure; High_Temperature; High_Temperature; Voltage_Surge; Pressure_Spike; Pressure_Spike; Pressure_Spike; Misalignment; High_Temperature; Misalignment,219.78,40.11,16.05,81.99,7.26,61.98,10.8,98.55,2.26,96.3,50.0,97.73,23182.17,Active,1095,2022-01-01,2024-12-31
304,304,Group_D,ESP_80,91.25,11,2022-03-27; 2022-07-01; 2022-09-16; 2023-01-03; 2023-03-19; 2023-06-02; 2023-09-12; 2023-12-10; 2024-03-11; 2024-06-23; 2024-10-03,Seal_Failure; Electrical_Short; Bearing_Wear; Bearing_Wear; Bearing_Wear; Seal_Failure; Seal_Failure; Electrical_Short; Cavitation; Bearing_Wear; Shaft_Breakage,Pressure_Spike; Voltage_Surge; High_Temperature; High_Temperature; High_Temperature; Pressure_Spike; Pressure_Spike; Voltage_Surge; Low_Inlet_Pressure; High_Temperature; Misalignment,162.15,49.48,19.79,82.64,3.49,50.0,29.8,98.55,2.64,92.1,50.0,97.34,25263.47,Active,1095,2022-01-01,2024-12-31
305,305,Group_D,ESP_80,91.25,11,2022-04-03; 2022-06-27; 2022-09-12; 2022-12-27; 2023-04-16; 2023-07-03; 2023-09-20; 2023-12-05; 2024-02-29; 2024-06-16; 2024-09-24,Cavitation; Sand_Clogging; Bearing_Wear; Bearing_Wear; Sand_Clogging; Shaft_Breakage; Seal_Failure; Bearing_Wear; Seal_Failure; Cavitation; Shaft_Breakage,Low_Inlet_Pressure; Improper_Maintenance; High_Temperature; High_Temperature; Improper_Maintenance; Misalignment; Pressure_Spike; High_Temperature; Pressure_Spike; Low_Inlet_Pressure; Misalignment,137.68,38.36,15.34,89.81,3.89,58.81,26.11,98.55,2.79,90.5,50.0,97.2,24858.81,Active,1095,2022-01-01,2024-12-31
306,306,Group_D,ESP_250,91.25,12,2022-03-19; 2022-07-03; 2022-10-14; 2022-12-29; 2023-03-21; 2023-06-08; 2023-08-21; 2023-11-30; 2024-03-15; 2024-06-28; 2024-09-20; 2024-12-16,Bearing_Wear; Bearing_Wear; Shaft_Breakage; Sand_Clogging; Cavitation; Cavitation; Shaft_Breakage; Sand_Clogging; Cavitation; Bearing_Wear; Seal_Failure; Seal_Failure,High_Temperature; High_Temperature; Misalignment; Improper_Maintenance; Low_Inlet_Pressure; Low_Inlet_Pressure; Misalignment; Improper_Maintenance; Low_Inlet_Pressure; High_Temperature; Pressure_Spike; Pressure_Spike,107.18,37.65,15.06,65.03,3.86,47.72,24.91,90.25,2.35,91.18,50.0,97.43,26727.76,Active,1095,2022-01-01,2024-12-31
307,307,Group_D,ESP_130,91.25,12,2022-03-19; 2022-06-29; 2022-09-17; 2022-12-06; 2023-03-25; 2023-07-01; 2023-09-16; 2023-12-17; 2024-03-17; 2024-06-16; 2024-09-25; 2024-12-30,Seal_Failure; Bearing_Wear; Sand_Clogging; Seal_Failure; Electrical_Short; Cavitation; Electrical_Short; Cavitation; Electrical_Short; Shaft_Breakage; Electrical_Short; Shaft_Breakage,Pressure_Spike; High_Temperature; Improper_Maintenance; Pressure_Spike; Voltage_Surge; Low_Inlet_Pressure; Voltage_Surge; Low_Inlet_Pressure; Voltage_Surge; Misalignment; Voltage_Surge; Misalignment,206.77,43.04,17.22,80.9,7.54,68.32,19.05,90.25,2.18,92.45,50.0,97.61,26085.6,Active,1095,2022-01-01,2024-12-31
308,308,Group_D,ESP_130,91.25,11,2022-03-20; 2022-07-01; 2022-09-16; 2022-12-07; 2023-03-14; 2023-06-20; 2023-10-01; 2023-12-30; 2024-03-19; 2024-07-02; 2024-10-08,Shaft_Breakage; Seal_Failure; Bearing_Wear; Seal_Failure; Electrical_Short; Seal_Failure; Bearing_Wear; Cavitation; Bearing_Wear; Seal_Failure; Bearing_Wear,Misalignment; Pressure_Spike; High_Temperature; Pressure_Spike; Voltage_Surge; Pressure_Spike; High_Temperature; Low_Inlet_Pressure; High_Temperature; Pressure_Spike; High_Temperature,133.74,12.23,4.89,78.29,3.44,40.14,7.01,98.55,0.87,93.3,50.0,99.13,22768.09,Active,1095,2022-01-01,2024-12-31
309,309,Group_D,ESP_80,91.25,12,2022-03-23; 2022-06-18; 2022-09-29; 2022-12-15; 2023-03-19; 2023-06-09; 2023-08-31; 2023-12-14; 2024-03-07; 2024-05-27; 2024-08-12; 2024-11-11,Cavitation; Bearing_Wear; Seal_Failure; Shaft_Breakage; Electrical_Short; Seal_Failure; Bearing_Wear; Electrical_Short; Shaft_Breakage; Cavitation; Bearing_Wear; Shaft_Breakage,Low_Inlet_Pressure; High_Temperature; Pressure_Spike; Misalignment; Voltage_Surge; Pressure_Spike; High_Temperature; Voltage_Surge; Misalignment; Low_Inlet_Pressure; High_Temperature; Misalignment,89.27,22.56,9.02,74.98,3.3,71.72,7.18,90.25,1.72,87.64,50.0,98.12,24785.96,Active,1095,2022-01-01,2024-12-31
310,310,Group_D,ESP_130,91.25,11,2022-04-19; 2022-07-18; 2022-11-02; 2023-02-10; 2023-05-07; 2023-08-19; 2023-11-29; 2024-03-04; 2024-06-14; 2024-09-09; 2024-12-06,Seal_Failure; Seal_Failure; Shaft_Breakage; Cavitation; Seal_Failure; Seal_Failure; Sand_Clogging; Electrical_Short; Cavitation; Bearing_Wear; Electrical_Short,Pressure_Spike; Pressure_Spike; Misalignment; Low_Inlet_Pressure; Pressure_Spike; Pressure_Spike; Improper_Maintenance; Voltage_Surge; Low_Inlet_Pressure; High_Temperature; Voltage_Surge,207.32,24.28,9.71,79.04,3.12,63.71,18.64,98.55,1.01,96.2,50.0,98.99,24041.34,Active,1095,2022-01-01,2024-12-31
311,311,Group_D,ESP_130,91.25,12,2022-03-15; 2022-05-31; 2022-08-27; 2022-12-07; 2023-03-25; 2023-06-29; 2023-10-04; 2024-01-01; 2024-03-15; 2024-06-08; 2024-08-25; 2024-12-07,Seal_Failure; Shaft_Breakage; Electrical_Short; Seal_Failure; Shaft_Breakage; Electrical_Short; Shaft_Breakage; Bearing_Wear; Seal_Failure; Seal_Failure; Electrical_Short; Sand_Clogging,Pressure_Spike; Misalignment; Voltage_Surge; Pressure_Spike; Misalignment; Voltage_Surge; Misalignment; High_Temperature; Pressure_Spike; Pressure_Spike; Voltage_Surge; Improper_Maintenance,199.15,44.22,17.69,72.55,3.86,75.89,17.89,90.25,1.74,90.73,50.0,98.09,25959.16,Active,1095,2022-01-01,2024-12-31
312,312,Group_D,ESP_130,91.25,12,2022-03-26; 2022-06-29; 2022-09-28; 2022-12-22; 2023-03-08; 2023-06-20; 2023-09-17; 2023-12-25; 2024-03-30; 2024-06-19; 2024-09-11; 2024-12-25,Cavitation; Seal_Failure; Cavitation; Cavitation; Cavitation; Bearing_Wear; Bearing_Wear; Shaft_Breakage; Bearing_Wear; Bearing_Wear; Shaft_Breakage; Electrical_Short,Low_Inlet_Pressure; Pressure_Spike; Low_Inlet_Pressure; Low_Inlet_Pressure; Low_Inlet_Pressure; High_Temperature; High_Temperature; Misalignment; High_Temperature; High_Temperature; Misalignment; Voltage_Surge,242.03,38.77,15.51,87.9,5.17,31.83,6.32,90.25,2.32,91.36,50.0,97.46,24692.11,Active,1095,2022-01-01,2024-12-31
313,313,Group_D,ESP_130,91.25,12,2022-04-13; 2022-06-27; 2022-10-04; 2023-01-18; 2023-04-05; 2023-07-14; 2023-10-07; 2023-12-20; 2024-03-16; 2024-06-02; 2024-09-13; 2024-12-23,Shaft_Breakage; Bearing_Wear; Electrical_Short; Shaft_Breakage; Bearing_Wear; Bearing_Wear; Shaft_Breakage; Bearing_Wear; Seal_Failure; Electrical_Short; Seal_Failure; Seal_Failure,Misalignment; High_Temperature; Voltage_Surge; Misalignment; High_Temperature; High_Temperature; Misalignment; High_Temperature; Pressure_Spike; Voltage_Surge; Pressure_Spike; Pressure_Spike,225.52,40.0,16.0,84.15,2.82,19.53,27.34,90.25,1.47,89.55,50.0,98.39,26993.2,Active,1095,2022-01-01,2024-12-31
314,314,Group_D,ESP_130,91.25,11,2022-04-10; 2022-07-10; 2022-10-24; 2023-01-26; 2023-04-26; 2023-08-13; 2023-11-16; 2024-02-15; 2024-05-01; 2024-08-12; 2024-10-31,Bearing_Wear; Seal_Failure; Bearing_Wear; Electrical_Short; Bearing_Wear; Shaft_Breakage; Bearing_Wear; Seal_Failure; Bearing_Wear; Bearing_Wear; Shaft_Breakage,High_Temperature; Pressure_Spike; High_Temperature; Voltage_Surge; High_Temperature; Misalignment; High_Temperature; Pressure_Spike; High_Temperature; High_Temperature; Misalignment,90.53,33.07,13.23,63.58,2.22,18.43,25.85,98.55,0.79,93.5,50.0,99.2,24831.02,Active,1095,2022-01-01,2024-12-31
315,315,Group_D,ESP_360,91.25,11,2022-04-18; 2022-07-04; 2022-10-07; 2023-01-01; 2023-03-28; 2023-07-11; 2023-10-07; 2024-01-19; 2024-04-20; 2024-07-21; 2024-10-27,Seal_Failure; Seal_Failure; Cavitation; Electrical_Short; Electrical_Short; Bearing_Wear; Sand_Clogging; Shaft_Breakage; Seal_Failure; Cavitation; Seal_Failure,Pressure_Spike; Pressure_Spike; Low_Inlet_Pressure; Voltage_Surge; Voltage_Surge; High_Temperature; Improper_Maintenance; Misalignment; Pressure_Spike; Low_Inlet_Pressure; Pressure_Spike,125.09,16.79,6.72,62.87,4.51,22.36,9.3,98.55,1.87,92.3,50.0,98.12,23018.11,Active,1095,2022-01-01,2024-12-31
316,316,Group_D,ESP_130,91.25,12,2022-03-24; 2022-07-06; 2022-10-06; 2022-12-18; 2023-03-15; 2023-05-30; 2023-09-14; 2023-11-30; 2024-03-10; 2024-06-23; 2024-10-07; 2024-12-24,Seal_Failure; Shaft_Breakage; Bearing_Wear; Sand_Clogging; Electrical_Short; Electrical_Short; Shaft_Breakage; Shaft_Breakage; Seal_Failure; Electrical_Short; Electrical_Short; Seal_Failure,Pressure_Spike; Misalignment; High_Temperature; Improper_Maintenance; Voltage_Surge; Voltage_Surge; Misalignment; Misalignment; Pressure_Spike; Voltage_Surge; Voltage_Surge; Pressure_Spike,234.5,40.42,16.17,80.29,3.81,26.96,23.91,90.25,1.69,91.45,50.0,98.15,26618.28,Active,1095,2022-01-01,2024-12-31
317,317,Group_D,ESP_130,91.25,12,2022-04-18; 2022-07-16; 2022-10-14; 2023-01-02; 2023-03-29; 2023-07-10; 2023-10-03; 2023-12-29; 2024-03-12; 2024-06-08; 2024-09-11; 2024-12-29,Sand_Clogging; Seal_Failure; Cavitation; Sand_Clogging; Sand_Clogging; Cavitation; Bearing_Wear; Seal_Failure; Shaft_Breakage; Electrical_Short; Bearing_Wear; Bearing_Wear,Improper_Maintenance; Pressure_Spike; Low_Inlet_Pressure; Improper_Maintenance; Improper_Maintenance; Low_Inlet_Pressure; High_Temperature; Pressure_Spike; Misalignment; Voltage_Surge; High_Temperature; High_Temperature,162.98,42.52,17.01,62.98,4.57,55.85,10.38,90.25,2.07,89.64,50.0,97.73,25136.49,Active,1095,2022-01-01,2024-12-31
318,318,Group_D,ESP_250,91.25,11,2022-03-22; 2022-06-30; 2022-09-25; 2022-12-18; 2023-03-25; 2023-07-11; 2023-10-22; 2024-02-03; 2024-05-21; 2024-08-14; 2024-11-09,Cavitation; Bearing_Wear; Seal_Failure; Sand_Clogging; Electrical_Short; Seal_Failure; Seal_Failure; Bearing_Wear; Bearing_Wear; Cavitation; Electrical_Short,Low_Inlet_Pressure; High_Temperature; Pressure_Spike; Improper_Maintenance; Voltage_Surge; Pressure_Spike; Pressure_Spike; High_Temperature; High_Temperature; Low_Inlet_Pressure; Voltage_Surge,206.2,19.13,7.65,61.75,3.8,45.83,9.2,98.55,1.39,96.3,50.0,98.61,23007.45,Active,1095,2022-01-01,2024-12-31
319,319,Group_D,ESP_250,91.25,11,2022-04-15; 2022-07-22; 2022-10-15; 2022-12-30; 2023-04-03; 2023-07-19; 2023-10-29; 2024-02-07; 2024-05-09; 2024-08-07; 2024-11-07,Shaft_Breakage; Bearing_Wear; Cavitation; Seal_Failure; Seal_Failure; Bearing_Wear; Shaft_Breakage; Seal_Failure; Cavitation; Seal_Failure; Electrical_Short,Misalignment; High_Temperature; Low_Inlet_Pressure; Pressure_Spike; Pressure_Spike; High_Temperature; Misalignment; Pressure_Spike; Low_Inlet_Pressure; Pressure_Spike; Voltage_Surge,239.61,21.8,8.72,74.26,6.54,59.79,26.59,98.55,2.99,93.7,50.0,96.99,24911.72,Active,1095,2022-01-01,2024-12-31
